,loss,metric,val_loss,val_metric,lr
0,0.6921674609184265,0.5295407772064209,0.7237611413002014,0.47566670179367065,0.001
1,0.6016148924827576,0.6050722002983093,0.6928622126579285,0.4436100721359253,0.001
2,0.5689347386360168,0.6350983381271362,0.6933562755584717,0.4424116611480713,0.001
3,0.5582661628723145,0.6430210471153259,0.6867167949676514,0.4397563338279724,0.00022000002
4,0.5523430705070496,0.6480955481529236,0.8880295157432556,0.5250731706619263,0.00022000002
5,0.5492448210716248,0.6522353291511536,0.6824879050254822,0.42721596360206604,4.8400005e-05
6,0.549355685710907,0.6496120095252991,0.6832343339920044,0.4276829659938812,4.8400005e-05
7,0.548863410949707,0.6500101089477539,0.6846560835838318,0.42688265442848206,1.0648001e-05
8,0.5479511618614197,0.6529253721237183,0.6831293106079102,0.42538243532180786,2.3425603e-06
